metabolite,name,molecular_weight,C_number,N_number,sbo,metanetx.chemical,inchikey,seed.compound,hmdb,reactome,kegg.compound,chebi,bigg.metabolite,biocyc,reaction,sample_id
cpd90005_e0,Maltooctaose-e0,1315.1400800000001,48,0,SBO:0000247,,RUJILUJOOCOSRO-BZLDDXCSNA-N,,,,,,,,EX_cpd90005_e0,ERR1620289_sub
cpd90007_e0,Maltohexaose-e0,990.85888,36,0,SBO:0000247,,OCIBBXPLUVYKCH-CCDPAPOINA-N,,,,,,,,EX_cpd90007_e0,ERR1620289_sub
cpd90004_e0,"starch (n=19, 3xalpha1-6, 15xalpha1-4)-e0",3098.68668,114,0,SBO:0000247,MNXM1003,CZXISCMMGVOTNX-VSHPVVSGSA-N,,,,"['C03018', 'C00369', 'C00721']","['CHEBI:17462', 'CHEBI:14687', 'CHEBI:7748', 'CHEBI:28017', 'CHEBI:26750', 'CHEBI:26751', 'CHEBI:9251']",starch,"['META:CPD-8556', 'META:Starch']",EX_cpd90004_e0,ERR1620289_sub
cpd00526_e0,Cholate-e0,407.56346,24,0,SBO:0000247,MNXM450,BHQCQFFYRZLCQQ-OELDTZBJSA-M,cpd00526,HMDB00619,R-ALL-193451,C00695,"['CHEBI:16359', 'CHEBI:1694', 'CHEBI:20223', 'CHEBI:23210', 'CHEBI:29077', 'CHEBI:41494', 'CHEBI:29747', 'CHEBI:11895', 'CHEBI:13978', 'CHEBI:20216', 'CHEBI:23168', 'CHEBI:57748']",cholate,META:CHOLATE,EX_cpd00526_e0,ERR1620289_sub
cpd23431_e0,3-dehydrocholate-e0,405.54758,24,0,SBO:0000247,MNXM9997,OEKUSRBIIZNLHZ-DJDNIQJZSA-M,cpd23431,"['HMDB00502', 'HMDB62680']",,,"['CHEBI:87736', 'CHEBI:88108']",,META:CPD-12452,EX_cpd23431_e0,ERR1620289_sub
cpd11746_e0,Cellulose-e0,162.1406,6,0,SBO:0000247,MNXM94643,,cpd11746,,,,,,,EX_cpd11746_e0,ERR1620289_sub
cpd01376_e0,Cellotetraose-e0,666.57768,24,0,SBO:0000247,MNXM5663,LUEWUZLMQUOBSB-ZLBHSGTGSA-N,cpd01376,HMDB01296,,"['C02013', 'C02052']","['CHEBI:28460', 'CHEBI:25145', 'CHEBI:44299', 'CHEBI:6671', 'CHEBI:61988', 'CHEBI:62974']",maltttr,"['META:CPD-13205', 'META:CPD0-2595', 'META:MALTOTETRAOSE']",EX_cpd01376_e0,ERR1620289_sub
cpd90020_e0,Cellulose-e0,81088.31528,3000,0,SBO:0000247,MNXM733743,,,,,C00760,,cellul,META:CELLULOSE,EX_cpd90020_e0,ERR1620289_sub
cpd90021_e0,Xylan-b-1-4-e0,66075.32528,2500,0,SBO:0000247,MNXM9242,,,HMDB0301774,,C02352,CHEBI:15447,,META:1-4-beta-Xylan,EX_cpd90021_e0,ERR1620289_sub
cpd90022_e0,Xylooligo-b-1-4-e0,1339.16148,50,0,SBO:0000247,MNXM739294,,,,,,CHEBI:62774,,META:1-4-D-xylooligosaccharides,EX_cpd90022_e0,ERR1620289_sub
cpd00011_e0,CO2-e0,44.0095,1,0,SBO:0000247,MNXM13,CURLTUGMZLYLDI-UHFFFAOYSA-N,cpd00011,HMDB01967,"['R-ALL-1132345', 'R-ALL-113528', 'R-ALL-1237009', 'R-ALL-159751', 'R-ALL-159942', 'R-ALL-189480', 'R-ALL-29376', 'R-ALL-389536', 'R-ALL-5668565']",C00011,CHEBI:16526,co2,META:CARBON-DIOXIDE,EX_cpd00011_e0,ERR1620289_sub
cpd00007_e0,O2-e0,31.9988,0,0,SBO:0000247,MNXM4,MYMOFIZGZYHOMD-UHFFFAOYSA-N,cpd00007,HMDB01377,"['R-ALL-1131511', 'R-ALL-113533', 'R-ALL-113534', 'R-ALL-113535', 'R-ALL-113685', 'R-ALL-1236709', 'R-ALL-189461', 'R-ALL-29368', 'R-ALL-351593', 'R-ALL-352327', 'R-ALL-5668566']",C00007,CHEBI:15379,o2,META:OXYGEN-MOLECULE,EX_cpd00007_e0,ERR1620289_sub
cpd01981_e0,5-Methylthio-D-ribose-e0,180.22208,6,0,SBO:0000247,MNXM1592,ACWASDPGAVYCNI-JKUQZMGJSA-N,cpd01981,,,C03089,"['CHEBI:16895', 'CHEBI:12148', 'CHEBI:2101', 'CHEBI:22007', 'CHEBI:57941', 'CHEBI:78440']",5mtr,META:CPD-560,EX_cpd01981_e0,ERR1620289_sub
cpd00141_e0,Propionate-e0,73.0706,3,0,SBO:0000247,MNXM356,XBDQKXXYIPTUBI-UHFFFAOYSA-M,cpd00141,HMDB00237,,C00163,"['CHEBI:17272', 'CHEBI:14903', 'CHEBI:26290', 'CHEBI:30768', 'CHEBI:26304', 'CHEBI:45227', 'CHEBI:8476']",,META:PROPIONATE,EX_cpd00141_e0,ERR1620289_sub
cpd00073_e0,Urea-e0,60.055260000000004,1,2,SBO:0000247,MNXM117,XSQUKJJJFZCRTK-UHFFFAOYSA-N,cpd00073,HMDB00294,"['R-ALL-29514', 'R-ALL-374061', 'R-ALL-432019']",C00086,"['CHEBI:134711', 'CHEBI:16199', 'CHEBI:15292', 'CHEBI:27218', 'CHEBI:46379', 'CHEBI:9888', 'CHEBI:32285', 'CHEBI:48376']",urea,META:UREA,EX_cpd00073_e0,ERR1620289_sub
cpd01861_e0,"(R)-1,2-Propanediol-e0",76.09442,3,0,SBO:0000247,MNXM90191,DNIAPMSPPWPWGF-GSVOUGTGSA-N,cpd01861,,,C02912,"['CHEBI:28972', 'CHEBI:18705', 'CHEBI:352', 'CHEBI:44863']",12ppd__R,META:CPD-8891,EX_cpd01861_e0,ERR1620289_sub
cpd00453_e0,"1,2-Propanediol-e0",76.09442,3,0,SBO:0000247,MNXM1118,DNIAPMSPPWPWGF-UHFFFAOYSA-N,cpd00453,HMDB01881,,C00583,"['CHEBI:16997', 'CHEBI:14899', 'CHEBI:8469']",,META:DL-12-Propanediol,EX_cpd00453_e0,ERR1620289_sub
cpd00071_e0,Acetaldehyde-e0,44.05256,2,0,SBO:0000247,MNXM75,IKHGUXGNUITLKF-UHFFFAOYSA-N,cpd00071,HMDB00990,"['R-ALL-113532', 'R-ALL-113681', 'R-ALL-113745', 'R-ALL-29510']",C00084,"['CHEBI:15343', 'CHEBI:13703', 'CHEBI:22158', 'CHEBI:2383', 'CHEBI:40533']",acald,META:ACETALD,EX_cpd00071_e0,ERR1620289_sub
cpd00150_e0,HCN-e0,27.02534,1,1,SBO:0000247,MNXM254,LELOWRISYMNNSU-UHFFFAOYSA-N,cpd00150,HMDB60292,,"['C00177', 'C01326']","['CHEBI:17514', 'CHEBI:14038', 'CHEBI:3969', 'CHEBI:41780', 'CHEBI:18407', 'CHEBI:13362', 'CHEBI:5786', 'CHEBI:36856']",cyan,"['META:CPD-13584', 'META:HCN']",EX_cpd00150_e0,ERR1620289_sub
cpd08021_e0,DMSO-e0,78.13344,2,0,SBO:0000247,MNXM745,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,cpd08021,HMDB02151,,C11143,"['CHEBI:28262', 'CHEBI:23801', 'CHEBI:42138', 'CHEBI:4612']",dmso,META:DMSO,EX_cpd08021_e0,ERR1620289_sub
cpd00450_e0,Methyl sulfide-e0,62.13404,2,0,SBO:0000247,MNXM444,QMMFVYPAHWMCMS-UHFFFAOYSA-N,cpd00450,HMDB02303,,C00580,"['CHEBI:17437', 'CHEBI:14168', 'CHEBI:14175', 'CHEBI:23800', 'CHEBI:44169', 'CHEBI:4611']",dms,META:CPD-7670,EX_cpd00450_e0,ERR1620289_sub
cpd00363_e0,Ethanol-e0,46.06844,2,0,SBO:0000247,MNXM303,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,cpd00363,HMDB00108,"['R-ALL-113748', 'R-ALL-30203']",C00469,"['CHEBI:16236', 'CHEBI:14222', 'CHEBI:23978', 'CHEBI:30878', 'CHEBI:30880', 'CHEBI:42377', 'CHEBI:44594', 'CHEBI:4879', 'CHEBI:52092']",etoh,META:ETOH,EX_cpd00363_e0,ERR1620289_sub
cpd00055_e0,Formaldehyde-e0,30.02598,1,0,SBO:0000247,MNXM56,WSFSSNUMVMOOMR-UHFFFAOYSA-N,cpd00055,HMDB01426,"['R-ALL-143501', 'R-ALL-29478', 'R-ALL-6797920', 'R-ALL-879250']",C00067,"['CHEBI:16842', 'CHEBI:14274', 'CHEBI:24077', 'CHEBI:337763', 'CHEBI:5142']",fald,"['META:CARBONYL-GROUP', 'META:FORMALDEHYDE']",EX_cpd00055_e0,ERR1620289_sub
cpd00448_e0,D-Glyceraldehyde-e0,90.07794,3,0,SBO:0000247,MNXM435,MNQZXJOMYWMBOU-VKHMYHEASA-N,cpd00448,,R-ALL-30393,C00577,"['CHEBI:17378', 'CHEBI:12982', 'CHEBI:21025', 'CHEBI:39973', 'CHEBI:4186']",glyald,META:GLYCERALD,EX_cpd00448_e0,ERR1620289_sub
cpd00025_e0,H2O2-e0,34.01468,0,0,SBO:0000247,MNXM22,MHAJPDPJQMAIIY-UHFFFAOYSA-N,cpd00025,"['HMDB03125', 'HMDB06491']","['R-ALL-113575', 'R-ALL-1614617', 'R-ALL-189481', 'R-ALL-29408', 'R-ALL-351629']",C00027,"['CHEBI:16240', 'CHEBI:13354', 'CHEBI:13355', 'CHEBI:24637', 'CHEBI:44812', 'CHEBI:5586', 'CHEBI:25940', 'CHEBI:29192', 'CHEBI:44785', 'CHEBI:29370', 'CHEBI:44782']",h2o2,META:HYDROGEN-PEROXIDE,EX_cpd00025_e0,ERR1620289_sub
cpd00239_e0,H2S-e0,33.072939999999996,0,0,SBO:0000247,MNXM89582,RWSOTUBLDIXVET-UHFFFAOYSA-M,cpd00239,"['HMDB00598', 'HMDB03276']","['R-ALL-1614532', 'R-ALL-1655881', 'R-ALL-1663154']",C00283,"['CHEBI:15138', 'CHEBI:16136', 'CHEBI:13356', 'CHEBI:14414', 'CHEBI:24639', 'CHEBI:43058', 'CHEBI:45489', 'CHEBI:5787', 'CHEBI:29919', 'CHEBI:30488']",h2s,"['META:CPD-7046', 'META:CPD-846', 'META:HS']",EX_cpd00239_e0,ERR1620289_sub
cpd00359_e0,indol-e0,117.14788,8,1,SBO:0000247,MNXM377,SIKJAQJRHWYJAI-UHFFFAOYSA-N,cpd00359,HMDB00738,R-ALL-216547,C00463,"['CHEBI:16881', 'CHEBI:14444', 'CHEBI:24794', 'CHEBI:43537', 'CHEBI:5900', 'CHEBI:35579', 'CHEBI:35581']",indole,META:INDOLE,EX_cpd00359_e0,ERR1620289_sub
cpd00659_e0,Nitrous oxide-e0,44.0128,0,2,SBO:0000247,MNXM579,GQPLMRYTRLFLPF-UHFFFAOYSA-N,cpd00659,HMDB35807,,C00887,"['CHEBI:17045', 'CHEBI:14661', 'CHEBI:25568', 'CHEBI:44250', 'CHEBI:7598']",n2o,META:NITROUS-OXIDE,EX_cpd00659_e0,ERR1620289_sub
cpd00418_e0,NO-e0,30.0061,0,1,SBO:0000247,MNXM162249,,cpd00418,,"['R-ALL-1222480', 'R-ALL-202124', 'R-ALL-3697886']",,,,,EX_cpd00418_e0,ERR1620289_sub
cpd00371_e0,Propanal-e0,58.07914,3,0,SBO:0000247,MNXM821,NBBJYMSMWIIQGU-UHFFFAOYSA-N,cpd00371,HMDB03366,,C00479,"['CHEBI:17153', 'CHEBI:14898', 'CHEBI:26281', 'CHEBI:41359', 'CHEBI:45052', 'CHEBI:8468']",ppal,META:CPD-665,EX_cpd00371_e0,ERR1620289_sub
cpd00811_e0,(CH3)3NO-e0,75.10966,3,1,SBO:0000247,MNXM437,UYPYRKYUKCHHIB-UHFFFAOYSA-N,cpd00811,HMDB00925,R-ALL-140963,C01104,"['CHEBI:15724', 'CHEBI:15262', 'CHEBI:15263', 'CHEBI:27126', 'CHEBI:9733']",tmao,META:TRIMETHYLAMINE-N-O,EX_cpd00811_e0,ERR1620289_sub
cpd00324_e0,MTTL-e0,48.107459999999996,1,0,SBO:0000247,MNXM652,LSDPWZHWYPCBBB-UHFFFAOYSA-N,cpd00324,HMDB03227,,C00409,"['CHEBI:16007', 'CHEBI:14586', 'CHEBI:25225', 'CHEBI:6814']",ch4s,META:CPD-7671,EX_cpd00324_e0,ERR1620289_sub
cpd01024_e0,Methane-e0,16.04246,1,0,SBO:0000247,MNXM714,VNWKTOKETHGBQD-UHFFFAOYSA-N,cpd01024,HMDB02714,,C01438,"['CHEBI:16183', 'CHEBI:14585', 'CHEBI:25220', 'CHEBI:6811', 'CHEBI:29360', 'CHEBI:29434', 'CHEBI:29438']",ch4,"['META:CH4', 'META:METHYL-GROUP']",EX_cpd01024_e0,ERR1620289_sub
cpd00204_e0,CO-e0,29.01804,1,0,SBO:0000247,MNXM10881,UGFAIRIUMAVXCW-UHFFFAOYSA-N,cpd00204,HMDB01361,R-ALL-189385,C00237,"['CHEBI:17245', 'CHEBI:13281', 'CHEBI:23013', 'CHEBI:3282', 'CHEBI:41526', 'CHEBI:58072']",co,META:CARBON-MONOXIDE,EX_cpd00204_e0,ERR1620289_sub
cpd00116_e0,Methanol-e0,32.04186,1,0,SBO:0000247,MNXM157,OKKJLVBELUTLKV-UHFFFAOYSA-N,cpd00116,HMDB01875,"['R-ALL-5359061', 'R-ALL-5693711']",C00132,"['CHEBI:17790', 'CHEBI:14588', 'CHEBI:25227', 'CHEBI:44080', 'CHEBI:44553', 'CHEBI:6816', 'CHEBI:52090']",meoh,"['META:ALCOHOL-GROUP', 'META:METOH']",EX_cpd00116_e0,ERR1620289_sub
cpd00528_e0,N2-e0,28.0134,0,2,SBO:0000247,MNXM724,IJGRMHOSHXDMSA-UHFFFAOYSA-N,cpd00528,HMDB01371,,C00697,"['CHEBI:17997', 'CHEBI:13388', 'CHEBI:14660', 'CHEBI:25365', 'CHEBI:43128', 'CHEBI:7593', 'CHEBI:30099', 'CHEBI:30102']",n2,META:NITROGEN-MOLECULE,EX_cpd00528_e0,ERR1620289_sub
cpd11632_e0,hn-e0,,0,0,SBO:0000247,MNXM162292,,cpd11632,,,C00205,,,,EX_cpd11632_e0,ERR1620289_sub
cpd03662_e0,n-Butanol-e0,74.1216,4,0,SBO:0000247,MNXM3230,LRHPLDYGYMQRHN-UHFFFAOYSA-N,cpd03662,HMDB04327,,C06142,"['CHEBI:28885', 'CHEBI:22936', 'CHEBI:39632', 'CHEBI:612']","['1btol', 'btoh']",META:BUTANOL,EX_cpd03662_e0,ERR1620289_sub
cpd00178_e0,Acetone-e0,58.07914,3,0,SBO:0000247,MNXM398,CSCPPACGZOOCGX-UHFFFAOYSA-N,cpd00178,HMDB01659,,C00207,"['CHEBI:15347', 'CHEBI:13708', 'CHEBI:22182', 'CHEBI:2398', 'CHEBI:40571', 'CHEBI:78217']",acetone,META:ACETONE,EX_cpd00178_e0,ERR1620289_sub
cpd01618_e0,"1,3-Propanediol-e0",76.09442,3,0,SBO:0000247,MNXM2861,YPFDHNVEDLHUCE-UHFFFAOYSA-N,cpd01618,,,C02457,"['CHEBI:16109', 'CHEBI:14902', 'CHEBI:26286', 'CHEBI:44868', 'CHEBI:8471']",13ppd,META:CPD-347,EX_cpd01618_e0,ERR1620289_sub
cpd00211_e0,Butyrate-e0,87.09718,4,0,SBO:0000247,MNXM458,FERIUCNNQQJTOY-UHFFFAOYSA-M,cpd00211,HMDB00039,"['R-ALL-76179', 'R-ALL-8875042']",C00246,"['CHEBI:17968', 'CHEBI:13924', 'CHEBI:22946', 'CHEBI:30772', 'CHEBI:113450', 'CHEBI:22948', 'CHEBI:3234', 'CHEBI:41208']",,META:BUTYRIC_ACID,EX_cpd00211_e0,ERR1620289_sub
cpd00751_e0,L-Fucose,164.15648,6,0,SBO:0000247,MNXM659,SHZGCJCMOBCMKK-DHVFOXMCSA-N,cpd00751,HMDB00174,,C01019,"['CHEBI:18287', 'CHEBI:13102', 'CHEBI:21293', 'CHEBI:2181']",,META:L-Fucopyranoses,EX_cpd00751_e0,ERR1620289_sub
cpd00054_e0,L-Serine,105.09258,3,1,SBO:0000247,MNXM53,MTCFGRXMJLQNBG-REOHCLBHSA-N,cpd00054,"['HMDB00187', 'HMDB00589', 'HMDB62263']","['R-ALL-200736', 'R-ALL-352002', 'R-ALL-379732', 'R-ALL-8932979']","['C00065', 'C00716']","['CHEBI:17115', 'CHEBI:13167', 'CHEBI:21387', 'CHEBI:45440', 'CHEBI:45451', 'CHEBI:45590', 'CHEBI:45597', 'CHEBI:45677', 'CHEBI:6301', 'CHEBI:17822', 'CHEBI:15081', 'CHEBI:26648', 'CHEBI:9116', 'CHEBI:32836', 'CHEBI:32837', 'CHEBI:32845', 'CHEBI:32846', 'CHEBI:33384', 'CHEBI:35243']",ser__L,"['META:SER', 'META:Serines']",EX_cpd00054_e0,ERR1620289_sub
cpd00129_e0,L-Proline,115.13046,5,1,SBO:0000247,MNXM114,ONIBWKKTOPOVIA-BYPYZUCNSA-N,cpd00129,HMDB00162,"['R-ALL-113538', 'R-ALL-352033', 'R-ALL-379717']","['C00148', 'C16435']","['CHEBI:17203', 'CHEBI:13154', 'CHEBI:184637', 'CHEBI:21373', 'CHEBI:42067', 'CHEBI:45040', 'CHEBI:45100', 'CHEBI:45159', 'CHEBI:6286', 'CHEBI:26271', 'CHEBI:32862', 'CHEBI:32864', 'CHEBI:32871', 'CHEBI:32872', 'CHEBI:60039', 'CHEBI:58054']",pro__L,META:PRO,EX_cpd00129_e0,ERR1620289_sub
cpd00220_e0,Riboflavin,375.35596,17,4,SBO:0000247,MNXM270,AUNGANRZJHBGPY-SCRDCRAPSA-M,cpd00220,HMDB00244,"['R-ALL-196931', 'R-ALL-3165253']",C00255,"['CHEBI:17015', 'CHEBI:15044', 'CHEBI:27299', 'CHEBI:45214', 'CHEBI:529204', 'CHEBI:8843', 'CHEBI:57986']",ribflv,META:RIBOFLAVIN,EX_cpd00220_e0,ERR1620289_sub
cpd03198_e0,Melibiose-e0,342.29648000000003,12,0,SBO:0000247,MNXM1434,DLRVVLDZNNYCBX-ABXHMFFYSA-N,cpd03198,HMDB00048,,C05402,"['CHEBI:28053', 'CHEBI:20943', 'CHEBI:25182', 'CHEBI:60170', 'CHEBI:6733']",6dg,,EX_cpd03198_e0,ERR1620289_sub
cpd00588_e0,Sorbitol-e0,182.17176,6,0,SBO:0000247,MNXM469,FBPFZTCFMRRESA-JGWLITMVSA-N,cpd00588,HMDB00247,R-ALL-5652213,C00794,"['CHEBI:17924', 'CHEBI:12954', 'CHEBI:13020', 'CHEBI:17220', 'CHEBI:21091', 'CHEBI:4246', 'CHEBI:45559', 'CHEBI:30911', 'CHEBI:15093', 'CHEBI:26724', 'CHEBI:26726', 'CHEBI:33795', 'CHEBI:33796', 'CHEBI:9201']",sbt__D,META:SORBITOL,EX_cpd00588_e0,ERR1620289_sub
cpd00023_e0,L-Glutamate-e0,146.12132,5,1,SBO:0000247,MNXM89557,WHUUTDBJXJRKMK-VKHMYHEASA-M,cpd00023,"['HMDB00148', 'HMDB60475']","['R-ALL-113552', 'R-ALL-210382', 'R-ALL-29404', 'R-ALL-428614']","['C00025', 'C00302']","['CHEBI:14321', 'CHEBI:16015', 'CHEBI:21304', 'CHEBI:42825', 'CHEBI:6224', 'CHEBI:18237', 'CHEBI:24314', 'CHEBI:5431', 'CHEBI:29985', 'CHEBI:13107', 'CHEBI:21301', 'CHEBI:29987', 'CHEBI:29988', 'CHEBI:76051']",glu__L,"['META:GLT', 'META:Glutamates']",EX_cpd00023_e0,ERR1620289_sub
cpd00161_e0,L-Threonine-e0,119.11916,4,1,SBO:0000247,MNXM142,AYFVYJQAPQTCCC-GBXIJSLDSA-N,cpd00161,HMDB00167,"['R-ALL-351990', 'R-ALL-352000', 'R-ALL-379706']",C00188,"['CHEBI:16857', 'CHEBI:13175', 'CHEBI:21403', 'CHEBI:42083', 'CHEBI:45843', 'CHEBI:45983', 'CHEBI:6308', 'CHEBI:26986', 'CHEBI:32820', 'CHEBI:32822', 'CHEBI:32832', 'CHEBI:32833', 'CHEBI:57926']",thr__L,META:THR,EX_cpd00161_e0,ERR1620289_sub
cpd00164_e0,Glucuronate-e0,193.13146,6,0,SBO:0000247,MNXM241,AEMOLEFTQBMNLQ-AQKNRBDQSA-M,cpd00164,,,C00191,"['CHEBI:15748', 'CHEBI:12975', 'CHEBI:21013', 'CHEBI:24297', 'CHEBI:24298', 'CHEBI:4178', 'CHEBI:47952', 'CHEBI:58720']",glcur,META:D-Glucopyranuronate,EX_cpd00164_e0,ERR1620289_sub
cpd00232_e0,Neu5Ac-e0,308.26192000000003,11,1,SBO:0000247,MNXM227,SQVRNKJHWKZAKO-LUWBGTNYSA-M,cpd00232,"['HMDB00230', 'HMDB00800']",,"['C00270', 'C19910']","['CHEBI:17012', 'CHEBI:21620', 'CHEBI:29087', 'CHEBI:7214', 'CHEBI:35418', 'CHEBI:12471', 'CHEBI:12579', 'CHEBI:21617', 'CHEBI:33987', 'CHEBI:45744', 'CHEBI:58705']",acnam,"['META:CPD0-1123', 'META:N-ACETYLNEURAMINATE']",EX_cpd00232_e0,ERR1620289_sub
cpd00017_e0,S-Adenosyl-L-methionine-e0,399.44532000000004,15,6,SBO:0000247,MNXM16,MEFKEPWMEQBLKI-AIRLBKTGSA-O,cpd00017,"['HMDB01185', 'HMDB62709']","['R-ALL-2162265', 'R-ALL-353113', 'R-ALL-5279190', 'R-ALL-71284', 'R-ALL-77087']",C00019,"['CHEBI:15414', 'CHEBI:10786', 'CHEBI:10833', 'CHEBI:12742', 'CHEBI:12757', 'CHEBI:12760', 'CHEBI:22036', 'CHEBI:45607', 'CHEBI:527887', 'CHEBI:8946', 'CHEBI:33442', 'CHEBI:59789', 'CHEBI:67040']",amet,META:S-ADENOSYLMETHIONINE,EX_cpd00017_e0,ERR1620289_sub
cpd00028_e0,Heme-e0,614.4714,34,4,SBO:0000247,MNXM78362,KABFMIBPWCXCRK-BDOQQTMTSA-N,cpd00028,,,C00032,CHEBI:60344,pheme,META:PROTOHEME,EX_cpd00028_e0,ERR1620289_sub
cpd00038_e0,GTP-e0,520.156603,10,5,SBO:0000247,MNXM51,XKMLYUALXHKNFT-UUOKFMHZSA-J,cpd00038,HMDB01273,"['R-ALL-113573', 'R-ALL-29438']",C00044,"['CHEBI:15996', 'CHEBI:13342', 'CHEBI:24451', 'CHEBI:42934', 'CHEBI:5234', 'CHEBI:37565', 'CHEBI:57600']",gtp,META:GTP,EX_cpd00038_e0,ERR1620289_sub
cpd00080_e0,Glycerol-3-phosphate-e0,170.057841,3,0,SBO:0000247,MNXM66,AWUCVROLDVIAJX-GSVOUGTGSA-L,cpd00080,"['HMDB00126', 'HMDB02722']","['R-ALL-188458', 'R-ALL-76114']",C00093,"['CHEBI:15978', 'CHEBI:10648', 'CHEBI:12843', 'CHEBI:12848', 'CHEBI:26705', 'CHEBI:42793', 'CHEBI:57597']",glyc3p,META:GLYCEROL-3P,EX_cpd00080_e0,ERR1620289_sub
cpd00117_e0,D-Alanine-e0,89.09318,3,1,SBO:0000247,MNXM156,QNAYBMKLOCPYGJ-UWTATZPHSA-N,cpd00117,HMDB01310,,C00133,"['CHEBI:15570', 'CHEBI:10840', 'CHEBI:12899', 'CHEBI:20893', 'CHEBI:4087', 'CHEBI:41756', 'CHEBI:41798', 'CHEBI:41848', 'CHEBI:41877', 'CHEBI:32435', 'CHEBI:32436', 'CHEBI:57416']",ala__D,META:D-ALANINE,EX_cpd00117_e0,ERR1620289_sub
cpd00210_e0,Taurine-e0,125.14688,2,1,SBO:0000247,MNXM282,XOAAWQZATWQOTB-UHFFFAOYSA-N,cpd00210,HMDB00251,"['R-ALL-159420', 'R-ALL-193463', 'R-ALL-194069']",C00245,"['CHEBI:15891', 'CHEBI:15195', 'CHEBI:26852', 'CHEBI:45877', 'CHEBI:9406', 'CHEBI:32970', 'CHEBI:507393']",taur,META:TAURINE,EX_cpd00210_e0,ERR1620289_sub
cpd00277_e0,Deoxyguanosine-e0,267.24132,10,5,SBO:0000247,MNXM647,YKBGVTZYEHREMT-KVQBGUIXSA-N,cpd00277,HMDB00085,,C00330,"['CHEBI:17172', 'CHEBI:14116', 'CHEBI:19244', 'CHEBI:23624', 'CHEBI:42667', 'CHEBI:42867', 'CHEBI:42874', 'CHEBI:42987', 'CHEBI:4412']",dgsn,META:DEOXYGUANOSINE,EX_cpd00277_e0,ERR1620289_sub
cpd00550_e0,D-Serine-e0,105.09258,3,1,SBO:0000247,MNXM694,MTCFGRXMJLQNBG-UWTATZPHSA-N,cpd00550,HMDB03406,,C00740,"['CHEBI:16523', 'CHEBI:13019', 'CHEBI:143888', 'CHEBI:21090', 'CHEBI:42262', 'CHEBI:4245', 'CHEBI:32840', 'CHEBI:32841', 'CHEBI:35247']",ser__D,META:D-SERINE,EX_cpd00550_e0,ERR1620289_sub
cpd00644_e0,PAN-e0,218.22704,9,1,SBO:0000247,MNXM364,GHOKWGTUZJEAQD-ZETCQYMHSA-M,cpd00644,"['HMDB00210', 'HMDB62717']","['R-ALL-196820', 'R-ALL-199192']",C00864,"['CHEBI:16454', 'CHEBI:14739', 'CHEBI:25846', 'CHEBI:29032', 'CHEBI:11008', 'CHEBI:18700', 'CHEBI:46905', 'CHEBI:18701', 'CHEBI:44679', 'CHEBI:7916']",pnto__R,META:PANTOTHENATE,EX_cpd00644_e0,ERR1620289_sub
cpd01318_e0,Glycocholate-e0,464.61477999999994,26,1,SBO:0000247,MNXM1560,RFDAIACWWDREDC-FRVQLJSFSA-M,cpd01318,HMDB00138,,C01921,"['CHEBI:17687', 'CHEBI:11894', 'CHEBI:20215', 'CHEBI:24378', 'CHEBI:29080', 'CHEBI:42804', 'CHEBI:5464', 'CHEBI:29746', 'CHEBI:14345', 'CHEBI:24377', 'CHEBI:58235']",,META:GLYCOCHOLIC_ACID,EX_cpd01318_e0,ERR1620289_sub
cpd03047_e0,Taurocholate-e0,514.69506,26,1,SBO:0000247,MNXM2288,WBWWGRHZICKQGZ-HZAMXZRMSA-M,cpd03047,HMDB00036,R-ALL-193404,C05122,"['CHEBI:28865', 'CHEBI:26854', 'CHEBI:3672', 'CHEBI:45901', 'CHEBI:9408', 'CHEBI:36257']",tchola,META:CPD-3743,EX_cpd03047_e0,ERR1620289_sub
cpd03247_e0,Glycochenodeoxycholate-e0,448.61537999999996,26,1,SBO:0000247,MNXM2379,GHCZAUBVMUEKKP-GYPHWSFCSA-M,cpd03247,HMDB06898,,C05466,"['CHEBI:36252', 'CHEBI:58664', 'CHEBI:59452', 'CHEBI:36274', 'CHEBI:3591', 'CHEBI:41520', 'CHEBI:5463']",gdchola,META:GLYCOCHENODEOXYCHOLIC_ACID,EX_cpd03247_e0,ERR1620289_sub
cpd03246_e0,Taurochenodeoxycholate-e0,498.69566,26,1,SBO:0000247,MNXM1779,BHTRKEVKTKCXOH-BJLOMENOSA-M,cpd03246,HMDB00951,,C05465,"['CHEBI:16525', 'CHEBI:13961', 'CHEBI:23096', 'CHEBI:3590', 'CHEBI:46136', 'CHEBI:9407', 'CHEBI:57802']",tdchola,META:CPD-7283,EX_cpd03246_e0,ERR1620289_sub
cpd00152_e0,Agmatine-e0,132.20734,5,4,SBO:0000247,MNXM328,QYPPJABKJHAVHS-UHFFFAOYSA-P,cpd00152,"['HMDB01432', 'HMDB60259']",R-ALL-351164,C00179,"['CHEBI:17431', 'CHEBI:13747', 'CHEBI:18576', 'CHEBI:2514', 'CHEBI:40556', 'CHEBI:58145']",agm,META:AGMATHINE,EX_cpd00152_e0,ERR1620289_sub
